frame_index,target_id,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category,time
1665,109,458.406,239.638,131.251,143.086,1,1,55.500
1665,110,563.661,309.053,154.995,135.000,1,1,55.500
1665,111,387.123,373.601,183.744,132.854,1,1,55.500
1665,112,560.512,440.273,137.139,120.002,1,1,55.500
1665,113,365.709,531.857,148.570,137.146,1,1,55.500
1665,114,640.000,520.430,158.566,142.855,1,1,55.500
1665,115,505.715,556.142,142.861,145.714,1,1,55.500
1666,103,465.626,1.001,142.502,93.146,1,1,55.533
1666,104,733.952,1.001,110.003,92.678,1,1,55.533
1666,105,350.618,1.001,128.000,159.754,1,1,55.533
1666,106,459.456,95.018,128.998,134.424,1,1,55.533
1666,107,581.376,147.874,166.669,163.332,1,1,55.533
1666,108,326.323,210.766,125.005,130.349,1,1,55.533
1666,109,458.342,231.206,131.251,142.826,1,1,55.533
1666,110,563.699,300.499,154.995,135.000,1,1,55.533
1666,111,386.790,359.222,183.744,132.854,1,1,55.533
1666,112,560.461,431.712,137.139,120.002,1,1,55.533
1666,113,365.619,523.188,148.570,137.146,1,1,55.533
1666,114,639.974,511.711,158.566,142.855,1,1,55.533
1666,115,505.638,547.452,142.861,145.714,1,1,55.533
1667,103,465.626,1.001,142.502,93.146,1,1,55.567
1667,104,733.952,1.001,110.003,92.678,1,1,55.567
1667,105,350.490,1.001,128.000,159.754,1,1,55.567
1667,106,459.098,86.472,128.998,134.302,1,1,55.567
1667,107,581.171,138.830,166.669,163.332,1,1,55.567
1667,108,326.246,208.094,125.005,130.327,1,1,55.567
1667,109,458.291,222.768,131.251,142.574,1,1,55.567
1667,110,563.725,291.938,154.995,135.000,1,1,55.567
1667,111,386.445,355.010,183.744,132.854,1,1,55.567
1667,112,560.410,423.144,137.139,120.002,1,1,55.567
1667,113,365.517,518.803,148.570,139.997,1,1,55.567
1667,114,639.949,502.992,158.566,142.855,1,1,55.567
1667,115,505.574,538.754,142.861,155.714,1,1,55.567
1668,103,465.626,1.001,142.502,80.287,1,1,55.600
1668,104,733.952,1.001,110.003,78.394,1,1,55.600
1668,105,350.490,1.001,128.000,149.753,1,1,55.600
1668,106,458.739,77.926,128.998,134.172,1,1,55.600
1668,107,580.979,125.496,166.669,163.332,1,1,55.600
1668,108,326.157,199.318,125.005,130.306,1,1,55.600
1668,109,458.240,210.053,131.251,142.315,1,1,55.600
1668,110,563.750,283.385,154.995,135.000,1,1,55.600
1668,111,386.112,337.817,183.744,132.854,1,1,55.600
1668,112,560.346,414.576,137.139,120.002,1,1,55.600
1668,113,365.427,502.920,148.570,139.946,1,1,55.600
1668,114,639.923,494.280,158.566,142.855,1,1,55.600
1668,115,505.498,520.063,142.861,155.542,1,1,55.600
1669,103,465.626,1.001,142.502,74.570,1,1,55.633
1669,104,733.952,1.001,110.003,69.818,1,1,55.633
1669,105,350.490,1.001,128.000,146.894,1,1,55.633
1669,106,458.381,69.379,128.998,134.042,1,1,55.633
1669,107,580.774,116.762,166.669,163.332,1,1,55.633
1669,108,326.080,184.831,125.005,130.284,1,1,55.633
1669,109,458.189,201.924,131.251,142.063,1,1,55.633
1669,110,563.776,274.824,154.995,135.000,1,1,55.633
1669,111,385.779,329.458,183.744,132.854,1,1,55.633
1669,112,560.294,406.008,137.139,120.002,1,1,55.633
1669,113,365.325,494.302,148.570,139.903,1,1,55.633
1669,114,639.898,485.561,158.566,142.855,1,1,55.633
1669,115,505.421,511.553,142.861,155.362,1,1,55.633
1670,103,465.626,1.001,142.502,73.145,1,1,55.667
1670,104,733.952,1.001,110.003,69.818,1,1,55.667
1670,105,350.490,1.001,128.000,146.894,1,1,55.667
1670,106,458.022,65.117,128.998,133.920,1,1,55.667
1670,107,580.582,112.306,166.669,163.332,1,1,55.667
1670,108,325.990,185.069,125.005,130.262,1,1,55.667
1670,109,458.138,193.795,131.251,141.811,1,1,55.667
1670,110,563.802,266.263,154.995,135.000,1,1,55.667
1670,111,385.434,325.382,183.744,141.430,1,1,55.667
1670,112,560.243,397.440,137.139,120.002,1,1,55.667
1670,113,366.656,491.400,148.570,139.853,1,1,55.667
1670,114,638.451,481.133,158.566,142.855,1,1,55.667
1670,115,505.357,511.610,142.861,155.189,1,1,55.667
1671,103,465.626,1.001,142.502,60.286,1,1,55.700
1671,104,736.806,1.001,110.003,51.250,1,1,55.700
1671,105,350.490,1.001,128.000,134.035,1,1,55.700
1671,106,457.664,55.958,128.998,133.790,1,1,55.700
1671,107,580.378,97.495,166.669,163.332,1,1,55.700
1671,108,325.914,171.734,125.005,130.241,1,1,55.700
1671,109,458.086,185.666,131.251,141.552,1,1,55.700
1671,110,563.827,251.993,154.995,135.000,1,1,55.700
1671,111,387.955,305.453,183.744,141.142,1,1,55.700
1671,112,558.758,384.588,137.139,120.002,1,1,55.700
1671,113,366.541,474.113,148.570,139.802,1,1,55.700
1671,114,638.451,468.050,158.566,142.855,1,1,55.700
1671,115,505.280,494.366,142.861,155.016,1,1,55.700
1671,116,557.146,669.002,154.291,49.997,1,1,55.700
1672,103,465.626,1.001,142.502,50.285,1,1,55.733
1672,104,736.806,1.001,110.003,41.249,1,1,55.733
1672,105,350.490,1.001,128.000,119.750,1,1,55.733
1672,106,457.306,46.800,128.998,133.661,1,1,55.733
1672,107,580.186,88.920,166.669,163.332,1,1,55.733
1672,108,325.824,163.080,125.005,130.219,1,1,55.733
1672,109,458.035,177.538,131.251,141.300,1,1,55.733
1672,110,563.866,243.634,154.995,135.000,1,1,55.733
1672,111,387.520,297.346,183.744,140.854,1,1,55.733
1672,112,558.746,376.171,137.139,120.002,1,1,55.733
1672,113,366.413,465.552,148.570,139.752,1,1,55.733
1672,114,638.451,459.331,158.566,142.855,1,1,55.733
1672,115,505.203,485.856,142.861,154.836,1,1,55.733
1672,116,557.862,663.286,157.146,55.714,1,1,55.733
1673,103,465.626,1.001,142.502,44.568,1,1,55.767
1673,104,736.806,1.001,110.003,41.249,1,1,55.767
1673,105,350.490,1.001,128.000,111.175,1,1,55.767
1673,106,456.934,37.634,128.998,133.538,1,1,55.767
1673,107,579.981,87.487,166.669,163.332,1,1,55.767
1673,108,324.314,164.419,125.005,130.198,1,1,55.767
1673,109,457.971,169.409,131.251,141.041,1,1,55.767
1673,110,563.891,239.558,154.995,135.000,1,1,55.767
1673,111,387.098,294.955,183.744,140.573,1,1,55.767
1673,112,557.312,377.748,137.139,120.002,1,1,55.767
1673,113,366.285,461.275,148.570,139.702,1,1,55.767
1673,114,638.451,454.903,158.566,142.855,1,1,55.767
1673,115,505.139,481.630,142.861,154.663,1,1,55.767
1673,116,558.566,657.569,160.000,61.430,1,1,55.767
1674,105,350.490,1.001,128.000,96.890,1,1,55.800
1674,106,456.576,28.476,128.998,133.409,1,1,55.800
1674,107,576.922,69.552,166.669,163.332,1,1,55.800
1674,108,324.390,144.655,125.005,130.176,1,1,55.800
1674,109,457.920,161.280,131.251,140.789,1,1,55.800
1674,110,563.917,223.898,154.995,135.000,1,1,55.800
1674,111,385.229,278.064,183.744,140.285,1,1,55.800
1674,112,555.930,360.389,137.139,120.002,1,1,55.800
1674,113,366.170,446.918,148.570,139.651,1,1,55.800
1674,114,637.030,434.678,158.566,142.855,1,1,55.800
1674,115,505.062,473.033,142.861,154.483,1,1,55.800
1674,116,558.566,640.426,160.000,78.574,1,1,55.800
1675,105,350.490,1.001,128.000,92.606,1,1,55.833
1675,106,456.218,15.034,128.998,133.279,1,1,55.833
1675,107,577.088,61.250,166.669,160.474,1,1,55.833
1675,108,324.467,136.130,125.005,130.154,1,1,55.833
1675,109,457.869,148.867,131.251,140.537,1,1,55.833
1675,110,563.942,215.654,154.995,135.000,1,1,55.833
1675,111,384.845,270.079,183.744,139.997,1,1,55.833
1675,112,556.032,351.929,137.139,120.002,1,1,55.833
1675,113,366.042,438.386,148.570,139.601,1,1,55.833
1675,114,637.056,426.103,158.566,142.855,1,1,55.833
1675,115,504.986,464.436,142.861,154.310,1,1,55.833
1675,116,558.566,636.142,160.000,82.858,1,1,55.833
1676,105,350.490,1.001,128.000,86.890,1,1,55.867
1676,106,455.859,15.156,128.998,133.157,1,1,55.867
1676,107,577.242,61.524,166.669,160.884,1,1,55.867
1676,108,324.544,133.330,125.005,130.133,1,1,55.867
1676,109,457.818,147.060,131.251,140.278,1,1,55.867
1676,110,563.968,220.262,154.995,135.000,1,1,55.867
1676,111,384.474,267.804,183.744,139.716,1,1,55.867
1676,112,556.134,349.186,137.139,120.002,1,1,55.867
1676,113,365.914,436.997,148.570,139.550,1,1,55.867
1676,114,641.382,424.678,158.566,142.855,1,1,55.867
1676,115,504.922,460.130,142.861,154.138,1,1,55.867
1676,116,558.566,631.858,160.000,87.142,1,1,55.867
1677,105,350.490,1.001,128.000,76.896,1,1,55.900
1677,106,455.501,1.001,128.998,128.743,1,1,55.900
1677,107,577.408,47.513,166.669,161.294,1,1,55.900
1677,108,324.621,116.712,125.005,130.111,1,1,55.900
1677,109,457.766,128.592,131.251,140.026,1,1,55.900
1677,110,564.006,200.052,154.995,135.000,1,1,55.900
1677,111,384.090,259.574,183.744,139.428,1,1,55.900
1677,112,556.237,333.338,137.139,120.002,1,1,55.900
1677,113,365.798,419.753,148.570,139.500,1,1,55.900
1677,114,641.318,415.958,158.566,142.855,1,1,55.900
1677,115,501.990,440.014,142.861,153.958,1,1,55.900
1677,116,558.566,616.140,160.000,102.859,1,1,55.900
1678,105,350.490,1.001,128.000,66.895,1,1,55.933
1678,106,455.501,1.001,128.998,128.743,1,1,55.933
1678,107,577.562,38.642,166.669,161.698,1,1,55.933
1678,108,324.698,108.670,125.005,130.090,1,1,55.933
1678,109,457.715,122.126,131.251,139.766,1,1,55.933
1678,110,564.032,191.772,154.995,135.000,1,1,55.933
1678,111,383.706,244.202,183.744,139.140,1,1,55.933
1678,112,556.339,324.950,137.139,120.002,1,1,55.933
1678,113,365.670,416.966,148.570,139.450,1,1,55.933
1678,114,641.267,400.097,158.566,142.855,1,1,55.933
1678,115,501.978,437.292,142.861,153.785,1,1,55.933
1678,116,558.566,607.572,160.000,111.427,1,1,55.933
1679,105,350.490,1.001,128.000,59.753,1,1,55.967
1679,106,455.501,1.001,128.998,118.742,1,1,55.967
1679,107,577.715,29.772,166.669,162.108,1,1,55.967
1679,108,324.774,106.344,125.005,130.068,1,1,55.967
1679,109,457.664,115.654,131.251,139.514,1,1,55.967
1679,110,564.058,187.776,154.995,135.000,1,1,55.967
1679,111,383.334,243.446,183.744,138.859,1,1,55.967
1679,112,556.442,320.854,137.139,120.002,1,1,55.967
1679,113,364.122,415.490,148.570,139.399,1,1,55.967
1679,114,641.203,398.671,158.566,142.855,1,1,55.967
1679,115,501.965,433.008,142.861,153.612,1,1,55.967
1679,116,558.566,609.718,160.000,109.289,1,1,55.967
1680,105,350.490,1.001,128.000,52.610,1,1,56.000
1680,106,455.501,1.001,128.998,108.742,1,1,56.000
1680,107,577.882,20.909,166.669,162.518,1,1,56.000
1680,108,324.851,84.967,125.005,130.046,1,1,56.000
1680,109,457.600,109.188,131.251,139.262,1,1,56.000
1680,110,564.083,173.570,154.995,135.000,1,1,56.000
1680,111,382.950,230.918,183.744,138.571,1,1,56.000
1680,112,555.110,306.547,137.139,120.002,1,1,56.000
1680,113,364.032,400.997,148.570,139.349,1,1,56.000
1680,114,641.139,389.952,158.566,142.855,1,1,56.000
1680,115,501.952,417.204,142.861,153.432,1,1,56.000
1680,116,558.566,591.854,160.000,127.145,1,1,56.000
1681,105,350.490,1.001,128.000,42.610,1,1,56.033
1681,106,455.501,1.001,128.998,98.741,1,1,56.033
1681,107,578.035,7.747,166.669,162.922,1,1,56.033
1681,108,324.928,80.734,125.005,130.025,1,1,56.033
1681,109,457.549,95.573,131.251,139.003,1,1,56.033
1681,110,564.109,165.370,154.995,135.000,1,1,56.033
1681,111,382.566,222.890,183.744,138.283,1,1,56.033
1681,112,555.290,298.238,137.139,120.002,1,1,56.033
1681,113,363.942,392.350,148.570,139.298,1,1,56.033
1681,114,641.088,381.226,158.566,142.855,1,1,56.033
1681,115,501.939,408.708,142.861,153.259,1,1,56.033
1681,116,558.566,586.145,160.000,132.854,1,1,56.033
1682,106,455.501,1.001,128.998,98.741,1,1,56.067
1682,107,578.189,3.168,166.669,163.332,1,1,56.067
1682,108,325.005,76.500,125.005,130.003,1,1,56.067
1682,109,457.498,96.250,131.251,138.751,1,1,56.067
1682,110,564.134,161.453,154.995,135.000,1,1,56.067
1682,111,382.195,222.005,183.744,138.002,1,1,56.067
1682,112,555.456,294.221,137.139,120.002,1,1,56.067
1682,113,363.840,387.986,148.570,139.248,1,1,56.067
1682,114,641.024,376.790,158.566,142.855,1,1,56.067
1682,115,501.926,407.354,142.861,153.079,1,1,56.067
1682,116,558.566,586.145,160.000,132.854,1,1,56.067
1683,106,455.501,1.001,128.998,80.172,1,1,56.100
1683,107,578.189,3.168,166.669,156.190,1,1,56.100
1683,108,325.005,60.782,125.005,130.003,1,1,56.100
1683,109,457.498,76.248,131.251,138.751,1,1,56.100
1683,110,564.173,148.730,154.995,135.000,1,1,56.100
1683,111,381.811,199.296,183.744,137.714,1,1,56.100
1683,112,555.635,281.390,137.139,120.002,1,1,56.100
1683,113,363.750,369.230,148.570,139.198,1,1,56.100
1683,114,640.973,360.821,158.566,142.855,1,1,56.100
1683,115,503.347,392.969,142.861,152.906,1,1,56.100
1683,116,557.146,569.002,160.000,135.713,1,1,56.100
1684,106,455.501,1.001,128.998,74.455,1,1,56.133
1684,107,578.189,3.168,166.669,144.763,1,1,56.133
1684,109,457.498,71.964,131.251,138.751,1,1,56.133
1684,110,564.198,140.544,154.995,135.000,1,1,56.133
1684,111,381.427,191.707,183.744,137.426,1,1,56.133
1684,112,555.802,273.096,137.139,120.002,1,1,56.133
1684,113,363.661,360.727,148.570,139.147,1,1,56.133
1684,114,640.909,352.174,158.566,142.855,1,1,56.133
1684,115,503.296,384.444,142.861,152.734,1,1,56.133
1684,116,557.005,560.426,160.000,135.713,1,1,56.133
1685,106,455.501,1.001,128.998,60.883,1,1,56.167
1685,107,578.189,3.168,166.669,135.475,1,1,56.167
1685,108,325.005,55.073,125.005,130.003,1,1,56.167
1685,109,457.498,71.964,131.251,138.751,1,1,56.167
1685,110,564.224,132.350,154.995,135.000,1,1,56.167
1685,111,381.056,191.268,183.744,137.146,1,1,56.167
1685,112,555.981,270.518,137.139,120.002,1,1,56.167
1685,113,363.571,359.359,148.570,139.097,1,1,56.167
1685,114,640.858,347.810,158.566,142.855,1,1,56.167
1685,115,503.245,385.913,142.861,152.554,1,1,56.167
1685,116,556.877,561.859,160.000,135.713,1,1,56.167
1686,106,455.501,1.001,128.998,47.311,1,1,56.200
1686,107,578.189,3.168,166.669,126.187,1,1,56.200
1686,108,325.005,37.930,125.005,130.003,1,1,56.200
1686,109,457.498,49.104,131.251,138.751,1,1,56.200
1686,110,564.250,122.026,154.995,135.000,1,1,56.200
1686,111,380.672,178.920,183.744,136.858,1,1,56.200
1686,112,557.581,253.274,137.139,120.002,1,1,56.200
1686,113,366.336,346.385,148.570,139.046,1,1,56.200
1686,114,640.794,330.473,158.566,142.855,1,1,56.200
1686,115,503.206,367.128,142.861,152.381,1,1,56.200
1686,116,556.749,541.699,160.000,135.713,1,1,56.200
1686,117,658.573,659.002,127.142,59.998,1,1,56.200
1687,106,455.501,1.001,128.998,43.027,1,1,56.233
1687,107,578.189,3.168,166.669,113.335,1,1,56.233
1687,108,320.717,27.929,125.005,130.003,1,1,56.233
1687,109,457.498,43.394,131.251,138.751,1,1,56.233
1687,110,564.275,111.694,154.995,135.000,1,1,56.233
1687,111,380.288,171.166,183.744,136.570,1,1,56.233
1687,112,556.224,243.785,137.139,120.002,1,1,56.233
1687,113,366.170,337.810,148.570,138.996,1,1,56.233
1687,114,640.730,321.941,158.566,142.855,1,1,56.233
1687,115,503.155,358.603,142.861,152.208,1,1,56.233
1687,116,553.754,538.870,160.000,135.713,1,1,56.233
1687,117,658.573,654.718,132.851,64.289,1,1,56.233
1688,106,455.501,1.001,128.998,43.027,1,1,56.267
1688,107,578.189,3.168,166.669,109.051,1,1,56.267
1688,108,320.717,27.929,125.005,130.003,1,1,56.267
1688,109,457.498,43.394,131.251,138.751,1,1,56.267
1688,110,564.314,103.831,154.995,135.000,1,1,56.267
1688,111,379.917,169.128,183.744,136.289,1,1,56.267
1688,112,556.403,242.978,137.139,120.002,1,1,56.267
1688,113,364.570,336.370,148.570,138.946,1,1,56.267
1688,114,640.678,321.977,158.566,142.855,1,1,56.267
1688,115,503.104,355.795,142.861,152.028,1,1,56.267
1688,116,555.098,535.939,160.000,135.713,1,1,56.267
1688,117,658.573,654.718,137.139,64.289,1,1,56.267
1689,107,578.189,3.168,166.669,99.050,1,1,56.300
1689,108,320.717,10.786,125.005,130.003,1,1,56.300
1689,109,457.498,24.818,131.251,138.751,1,1,56.300
1689,110,562.906,91.692,154.995,135.000,1,1,56.300
1689,111,379.533,152.323,183.744,136.001,1,1,56.300
1689,112,556.582,230.148,137.139,120.002,1,1,56.300
1689,113,364.442,320.450,148.570,138.895,1,1,56.300
1689,114,640.614,313.207,158.566,142.855,1,1,56.300
1689,115,503.066,344.261,142.861,151.855,1,1,56.300
1689,116,554.995,521.496,160.000,135.713,1,1,56.300
1689,117,658.573,631.858,137.139,87.142,1,1,56.300
1690,107,578.189,3.168,166.669,89.050,1,1,56.333
1690,108,323.571,1.001,125.005,130.003,1,1,56.333
1690,109,457.498,16.250,131.251,138.751,1,1,56.333
1690,110,563.059,84.218,154.995,135.000,1,1,56.333
1690,111,379.149,144.871,183.744,135.713,1,1,56.333
1690,112,556.762,221.990,137.139,120.002,1,1,56.333
1690,113,364.326,311.882,148.570,138.845,1,1,56.333
1690,114,640.563,304.430,158.566,142.855,1,1,56.333
1690,115,503.014,335.657,142.861,151.682,1,1,56.333
1690,116,554.880,512.856,160.000,135.713,1,1,56.333
1690,117,658.573,631.858,137.139,87.142,1,1,56.333
1690,118,538.573,674.287,127.142,45.713,1,1,56.333
1691,107,578.189,3.168,166.669,80.474,1,1,56.367
1691,108,323.571,1.001,125.005,130.003,1,1,56.367
1691,109,457.498,16.250,131.251,138.751,1,1,56.367
1691,110,563.226,82.469,154.995,135.000,1,1,56.367
1691,111,378.778,144.562,183.744,135.432,1,1,56.367
1691,112,558.374,220.975,137.139,120.002,1,1,56.367
1691,113,364.198,310.450,148.570,138.794,1,1,56.367
1691,114,640.499,295.661,158.566,142.855,1,1,56.367
1691,115,502.963,332.777,142.861,151.502,1,1,56.367
1691,116,554.778,509.933,160.000,135.713,1,1,56.367
1691,117,658.573,627.574,137.139,91.426,1,1,56.367
1691,118,538.573,668.570,127.142,49.997,1,1,56.367
1692,107,578.189,3.168,166.669,69.048,1,1,56.400
1692,108,323.571,1.001,125.005,111.427,1,1,56.400
1692,109,458.931,1.001,131.251,138.751,1,1,56.400
1692,110,563.379,68.652,154.995,135.000,1,1,56.400
1692,111,378.394,129.175,183.744,135.144,1,1,56.400
1692,112,558.400,207.742,137.139,120.002,1,1,56.400
1692,113,364.070,295.949,148.570,138.744,1,1,56.400
1692,114,637.581,278.316,158.566,142.855,1,1,56.400
1692,115,502.925,318.290,142.861,151.330,1,1,56.400
1692,116,554.662,489.766,160.000,135.713,1,1,56.400
1692,117,658.573,614.714,137.139,104.285,1,1,56.400
1692,118,538.573,654.286,127.142,64.289,1,1,56.400
1693,107,578.189,3.168,166.669,59.047,1,1,56.433
1693,108,323.571,1.001,125.005,110.002,1,1,56.433
1693,109,458.931,1.001,131.251,133.034,1,1,56.433
1693,110,563.533,56.974,154.995,135.000,1,1,56.433
1693,111,378.010,118.966,183.744,134.856,1,1,56.433
1693,112,558.413,192.182,137.139,120.002,1,1,56.433
1693,113,363.942,287.338,148.570,138.694,1,1,56.433
1693,114,637.619,269.806,158.566,142.855,1,1,56.433
1693,115,504.307,305.410,142.861,151.150,1,1,56.433
1693,116,554.560,479.801,160.000,137.146,1,1,56.433
1693,117,658.573,603.288,137.139,115.711,1,1,56.433
1693,118,532.851,643.284,137.139,75.715,1,1,56.433
1694,107,578.189,3.168,166.669,59.047,1,1,56.467
1694,108,323.571,1.001,125.005,107.143,1,1,56.467
1694,109,458.931,1.001,131.251,133.034,1,1,56.467
1694,110,563.699,54.482,154.995,135.000,1,1,56.467
1694,111,377.638,116.309,183.744,134.568,1,1,56.467
1694,112,558.438,184.795,137.139,120.002,1,1,56.467
1694,113,363.814,284.443,148.570,138.643,1,1,56.467
1694,114,637.645,269.870,158.566,142.855,1,1,56.467
1694,115,505.638,308.383,142.861,150.977,1,1,56.467
1694,116,554.445,482.724,160.000,137.117,1,1,56.467
1694,117,658.573,601.855,137.139,117.144,1,1,56.467
1694,118,532.851,648.288,137.139,70.711,1,1,56.467
1695,107,578.189,3.168,166.669,39.046,1,1,56.500
1695,108,323.571,1.001,125.005,91.426,1,1,56.500
1695,109,458.931,1.001,131.251,120.175,1,1,56.500
1695,110,565.286,44.136,154.995,135.000,1,1,56.500
1695,111,378.688,98.647,183.744,134.287,1,1,56.500
1695,112,558.464,177.401,137.139,120.002,1,1,56.500
1695,113,363.686,268.502,148.570,138.600,1,1,56.500
1695,114,637.683,253.937,158.566,142.855,1,1,56.500
1695,115,504.077,288.115,142.861,150.804,1,1,56.500
1695,116,554.342,462.571,160.000,137.088,1,1,56.500
1695,117,658.573,579.002,137.139,139.997,1,1,56.500
1695,118,532.851,627.574,137.139,91.426,1,1,56.500
1696,108,323.571,1.001,125.005,82.858,1,1,56.533
1696,109,458.931,1.001,131.251,104.465,1,1,56.533
1696,110,565.158,37.217,154.995,135.000,1,1,56.533
1696,111,378.022,92.988,183.744,133.999,1,1,56.533
1696,112,558.477,170.006,137.139,120.002,1,1,56.533
1696,113,363.558,259.949,148.570,138.550,1,1,56.533
1696,114,637.709,252.295,158.566,142.855,1,1,56.533
1696,115,503.974,279.677,142.861,150.624,1,1,56.533
1696,116,554.227,454.068,160.000,137.066,1,1,56.533
1696,117,658.573,574.711,137.139,130.003,1,1,56.533
1696,118,532.851,621.857,137.139,97.142,1,1,56.533
1697,108,323.571,1.001,125.005,82.858,1,1,56.567
1697,109,458.931,1.001,131.251,104.465,1,1,56.567
1697,110,565.030,30.298,154.995,135.000,1,1,56.567
1697,111,377.357,87.336,183.744,133.711,1,1,56.567
1697,112,558.502,162.612,137.139,120.002,1,1,56.567
1697,113,363.430,255.679,148.570,138.499,1,1,56.567
1697,114,637.734,243.504,158.566,142.855,1,1,56.567
1697,115,503.885,276.948,142.861,150.451,1,1,56.567
1697,116,554.125,451.282,160.000,137.038,1,1,56.567
1697,117,658.573,574.711,137.139,128.570,1,1,56.567
1697,118,535.718,621.857,130.714,97.142,1,1,56.567
1698,108,323.571,1.001,125.005,65.714,1,1,56.600
1698,109,458.931,1.001,131.251,93.038,1,1,56.600
1698,110,564.902,16.236,154.995,135.000,1,1,56.600
1698,111,378.112,77.386,183.744,133.430,1,1,56.600
1698,112,558.528,146.642,137.139,120.002,1,1,56.600
1698,113,363.302,236.966,148.570,138.449,1,1,56.600
1698,114,637.773,227.570,158.566,142.855,1,1,56.600
1698,115,503.795,262.577,142.861,150.278,1,1,56.600
1698,116,554.010,435.521,160.000,137.016,1,1,56.600
1698,117,652.851,559.001,137.139,128.570,1,1,56.600
1698,118,538.573,606.146,124.288,97.142,1,1,56.600
1699,108,323.571,1.001,125.005,54.288,1,1,56.633
1699,109,458.931,1.001,131.251,80.179,1,1,56.633
1699,110,564.774,12.881,154.995,135.000,1,1,56.633
1699,111,376.742,68.155,183.744,133.142,1,1,56.633
1699,112,558.554,143.539,137.139,120.002,1,1,56.633
1699,113,363.174,228.636,148.570,138.398,1,1,56.633
1699,114,637.798,219.053,158.566,142.855,1,1,56.633
1699,115,503.706,254.146,142.861,150.098,1,1,56.633
1699,116,553.907,427.046,160.000,136.987,1,1,56.633
1699,117,652.851,559.001,137.139,128.570,1,1,56.633
1699,118,538.573,606.146,124.288,97.142,1,1,56.633
1699,119,568.576,661.428,162.854,57.146,1,1,56.633
1700,108,323.571,1.001,125.005,54.288,1,1,56.667
1700,109,458.931,1.001,131.251,80.179,1,1,56.667
1700,110,564.646,9.533,154.995,135.000,1,1,56.667
1700,111,375.360,70.358,183.744,132.854,1,1,56.667
1700,112,558.566,140.429,137.139,120.002,1,1,56.667
1700,113,363.046,230.306,148.570,138.348,1,1,56.667
1700,114,637.837,214.819,158.566,142.855,1,1,56.667
1700,115,503.616,254.282,142.861,149.926,1,1,56.667
1700,116,553.792,428.573,160.000,136.958,1,1,56.667
1700,117,652.851,553.284,137.139,128.570,1,1,56.667
1700,118,538.573,601.855,124.288,97.142,1,1,56.667
1700,119,568.576,650.002,162.854,68.573,1,1,56.667
1701,108,323.571,1.001,125.005,42.854,1,1,56.700
1701,109,458.931,1.001,131.251,67.320,1,1,56.700
1701,110,563.213,1.001,154.995,126.432,1,1,56.700
1701,111,377.395,53.309,183.744,132.854,1,1,56.700
1701,112,557.146,120.240,137.139,120.002,1,1,56.700
1701,113,362.918,214.423,148.570,138.298,1,1,56.700
1701,114,635.008,200.412,158.566,142.855,1,1,56.700
1701,115,503.526,238.349,142.861,149.753,1,1,56.700
1701,116,552.256,411.322,160.000,136.937,1,1,56.700
1701,117,652.851,541.858,137.139,128.570,1,1,56.700
1701,118,538.573,586.145,124.288,97.142,1,1,56.700
1701,119,574.285,630.000,157.146,88.574,1,1,56.700
1702,109,458.931,1.001,131.251,54.461,1,1,56.733
1702,110,563.213,1.001,154.995,114.998,1,1,56.733
1702,111,377.766,44.590,183.744,132.854,1,1,56.733
1702,112,557.248,112.291,137.139,120.002,1,1,56.733
1702,113,362.790,205.985,148.570,138.247,1,1,56.733
1702,114,635.162,187.675,158.566,147.146,1,1,56.733
1702,115,503.437,224.150,142.861,149.573,1,1,56.733
1702,116,552.179,402.826,160.000,136.908,1,1,56.733
1702,117,651.430,528.998,137.139,128.570,1,1,56.733
1702,118,538.573,570.427,124.288,97.142,1,1,56.733
1702,119,574.285,630.000,157.146,88.574,1,1,56.733
1703,109,458.931,1.001,131.251,48.751,1,1,56.767
1703,110,563.213,1.001,154.995,114.998,1,1,56.767
1703,111,378.150,43.013,183.744,132.854,1,1,56.767
1703,112,557.350,110.059,137.139,120.002,1,1,56.767
1703,113,362.662,201.838,148.570,138.197,1,1,56.767
1703,114,635.315,187.999,158.566,146.945,1,1,56.767
1703,115,504.051,215.928,142.861,149.400,1,1,56.767
1703,116,552.102,401.465,160.000,136.886,1,1,56.767
1703,117,652.147,519.718,137.139,128.570,1,1,56.767
1703,118,538.573,574.711,124.288,97.142,1,1,56.767
1703,119,574.285,624.283,157.146,94.284,1,1,56.767
1704,109,458.931,1.001,131.251,43.034,1,1,56.800
1704,110,563.213,1.001,154.995,99.288,1,1,56.800
1704,111,378.522,28.224,183.744,132.854,1,1,56.800
1704,112,557.453,97.351,137.139,120.002,1,1,56.800
1704,113,362.547,187.481,148.570,138.146,1,1,56.800
1704,114,635.469,175.054,158.566,146.750,1,1,56.800
1704,115,504.678,207.706,142.861,149.220,1,1,56.800
1704,116,552.026,392.810,160.000,136.858,1,1,56.800
1704,117,652.851,510.430,137.139,128.570,1,1,56.800
1704,118,541.427,556.142,124.288,97.142,1,1,56.800
1704,119,574.285,602.856,157.146,115.711,1,1,56.800
1705,110,563.213,1.001,154.995,86.429,1,1,56.833
1705,111,378.893,19.152,183.744,132.854,1,1,56.833
1705,112,557.555,89.323,137.139,120.002,1,1,56.833
1705,113,362.419,179.129,148.570,138.096,1,1,56.833
1705,114,635.622,166.608,158.566,146.556,1,1,56.833
1705,115,504.512,199.490,142.861,149.047,1,1,56.833
1705,116,551.949,384.149,160.000,136.829,1,1,56.833
